set,birdName,filename,height,width,format,mode
train,BAR-TAILED GODWIT,011.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,012.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,013.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,014.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,015.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,016.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,017.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,018.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,019.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,020.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,021.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,022.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,023.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,024.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,025.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,026.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,027.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,028.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,029.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,030.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,031.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,032.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,033.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,034.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,035.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,036.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,037.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,038.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,039.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,040.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,041.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,042.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,043.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,044.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,045.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,046.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,047.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,048.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,049.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,050.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,051.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,052.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,053.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,054.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,055.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,056.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,057.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,058.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,059.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,060.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,061.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,062.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,063.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,064.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,065.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,066.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,067.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,068.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,069.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,070.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,071.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,072.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,073.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,074.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,075.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,076.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,077.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,078.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,079.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,080.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,081.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,082.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,083.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,084.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,085.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,086.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,087.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,088.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,089.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,090.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,091.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,092.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,093.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,094.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,095.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,096.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,097.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,098.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,099.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,100.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,101.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,102.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,103.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,104.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,105.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,106.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,107.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,108.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,109.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,110.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,111.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,112.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,113.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,114.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,115.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,116.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,117.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,118.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,119.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,120.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,121.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,122.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,123.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,124.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,125.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,126.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,127.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,128.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,129.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,130.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,131.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,132.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,133.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,134.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,135.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,136.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,137.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,138.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,139.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,140.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,141.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,142.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,143.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,144.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,145.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,146.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,147.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,148.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,149.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,150.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,151.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,152.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,153.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,154.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,155.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,156.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,157.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,158.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,159.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,160.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,161.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,162.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,163.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,164.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,165.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,166.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,167.jpg,224,224,JPEG,RGB
train,BAR-TAILED GODWIT,168.jpg,224,224,JPEG,RGB
train,BARN OWL,001.jpg,224,224,JPEG,RGB
train,BARN OWL,002.jpg,224,224,JPEG,RGB
train,BARN OWL,003.jpg,224,224,JPEG,RGB
train,BARN OWL,004.jpg,224,224,JPEG,RGB
train,BARN OWL,005.jpg,224,224,JPEG,RGB
train,BARN OWL,006.jpg,224,224,JPEG,RGB
train,BARN OWL,007.jpg,224,224,JPEG,RGB
train,BARN OWL,008.jpg,224,224,JPEG,RGB
train,BARN OWL,009.jpg,224,224,JPEG,RGB
train,BARN OWL,010.jpg,224,224,JPEG,RGB
train,BARN OWL,011.jpg,224,224,JPEG,RGB
train,BARN OWL,012.jpg,224,224,JPEG,RGB
train,BARN OWL,013.jpg,224,224,JPEG,RGB
train,BARN OWL,014.jpg,224,224,JPEG,RGB
train,BARN OWL,015.jpg,224,224,JPEG,RGB
train,BARN OWL,016.jpg,224,224,JPEG,RGB
train,BARN OWL,017.jpg,224,224,JPEG,RGB
train,BARN OWL,018.jpg,224,224,JPEG,RGB
train,BARN OWL,019.jpg,224,224,JPEG,RGB
train,BARN OWL,020.jpg,224,224,JPEG,RGB
train,BARN OWL,021.jpg,224,224,JPEG,RGB
train,BARN OWL,022.jpg,224,224,JPEG,RGB
train,BARN OWL,023.jpg,224,224,JPEG,RGB
train,BARN OWL,024.jpg,224,224,JPEG,RGB
train,BARN OWL,025.jpg,224,224,JPEG,RGB
train,BARN OWL,026.jpg,224,224,JPEG,RGB
train,BARN OWL,027.jpg,224,224,JPEG,RGB
train,BARN OWL,028.jpg,224,224,JPEG,RGB
train,BARN OWL,029.jpg,224,224,JPEG,RGB
train,BARN OWL,030.jpg,224,224,JPEG,RGB
train,BARN OWL,031.jpg,224,224,JPEG,RGB
train,BARN OWL,032.jpg,224,224,JPEG,RGB
train,BARN OWL,033.jpg,224,224,JPEG,RGB
train,BARN OWL,034.jpg,224,224,JPEG,RGB
train,BARN OWL,035.jpg,224,224,JPEG,RGB
train,BARN OWL,036.jpg,224,224,JPEG,RGB
train,BARN OWL,037.jpg,224,224,JPEG,RGB
train,BARN OWL,038.jpg,224,224,JPEG,RGB
train,BARN OWL,039.jpg,224,224,JPEG,RGB
train,BARN OWL,040.jpg,224,224,JPEG,RGB
train,BARN OWL,041.jpg,224,224,JPEG,RGB
train,BARN OWL,042.jpg,224,224,JPEG,RGB
train,BARN OWL,043.jpg,224,224,JPEG,RGB
train,BARN OWL,044.jpg,224,224,JPEG,RGB
train,BARN OWL,045.jpg,224,224,JPEG,RGB
train,BARN OWL,046.jpg,224,224,JPEG,RGB
train,BARN OWL,047.jpg,224,224,JPEG,RGB
train,BARN OWL,048.jpg,224,224,JPEG,RGB
train,BARN OWL,049.jpg,224,224,JPEG,RGB
train,BARN OWL,050.jpg,224,224,JPEG,RGB
train,BARN OWL,051.jpg,224,224,JPEG,RGB
train,BARN OWL,052.jpg,224,224,JPEG,RGB
train,BARN OWL,053.jpg,224,224,JPEG,RGB
train,BARN OWL,054.jpg,224,224,JPEG,RGB
train,BARN OWL,055.jpg,224,224,JPEG,RGB
train,BARN OWL,056.jpg,224,224,JPEG,RGB
train,BARN OWL,057.jpg,224,224,JPEG,RGB
train,BARN OWL,058.jpg,224,224,JPEG,RGB
train,BARN OWL,059.jpg,224,224,JPEG,RGB
train,BARN OWL,060.jpg,224,224,JPEG,RGB
train,BARN OWL,061.jpg,224,224,JPEG,RGB
train,BARN OWL,062.jpg,224,224,JPEG,RGB
train,BARN OWL,063.jpg,224,224,JPEG,RGB
train,BARN OWL,064.jpg,224,224,JPEG,RGB
train,BARN OWL,065.jpg,224,224,JPEG,RGB
train,BARN OWL,066.jpg,224,224,JPEG,RGB
train,BARN OWL,067.jpg,224,224,JPEG,RGB
train,BARN OWL,068.jpg,224,224,JPEG,RGB
train,BARN OWL,069.jpg,224,224,JPEG,RGB
train,BARN OWL,070.jpg,224,224,JPEG,RGB
train,BARN OWL,071.jpg,224,224,JPEG,RGB
train,BARN OWL,072.jpg,224,224,JPEG,RGB
train,BARN OWL,073.jpg,224,224,JPEG,RGB
train,BARN OWL,074.jpg,224,224,JPEG,RGB
train,BARN OWL,075.jpg,224,224,JPEG,RGB
train,BARN OWL,076.jpg,224,224,JPEG,RGB
train,BARN OWL,077.jpg,224,224,JPEG,RGB
train,BARN OWL,078.jpg,224,224,JPEG,RGB
train,BARN OWL,079.jpg,224,224,JPEG,RGB
train,BARN OWL,080.jpg,224,224,JPEG,RGB
train,BARN OWL,081.jpg,224,224,JPEG,RGB
train,BARN OWL,082.jpg,224,224,JPEG,RGB
train,BARN OWL,083.jpg,224,224,JPEG,RGB
train,BARN OWL,084.jpg,224,224,JPEG,RGB
train,BARN OWL,085.jpg,224,224,JPEG,RGB
train,BARN OWL,086.jpg,224,224,JPEG,RGB
train,BARN OWL,087.jpg,224,224,JPEG,RGB
train,BARN OWL,088.jpg,224,224,JPEG,RGB
train,BARN OWL,089.jpg,224,224,JPEG,RGB
train,BARN OWL,090.jpg,224,224,JPEG,RGB
train,BARN OWL,091.jpg,224,224,JPEG,RGB
train,BARN OWL,092.jpg,224,224,JPEG,RGB
train,BARN OWL,093.jpg,224,224,JPEG,RGB
train,BARN OWL,094.jpg,224,224,JPEG,RGB
train,BARN OWL,095.jpg,224,224,JPEG,RGB
train,BARN OWL,096.jpg,224,224,JPEG,RGB
train,BARN OWL,097.jpg,224,224,JPEG,RGB
train,BARN OWL,098.jpg,224,224,JPEG,RGB
train,BARN OWL,099.jpg,224,224,JPEG,RGB
train,BARN OWL,100.jpg,224,224,JPEG,RGB
train,BARN OWL,101.jpg,224,224,JPEG,RGB
train,BARN OWL,102.jpg,224,224,JPEG,RGB
train,BARN OWL,103.jpg,224,224,JPEG,RGB
train,BARN OWL,104.jpg,224,224,JPEG,RGB
train,BARN OWL,105.jpg,224,224,JPEG,RGB
train,BARN OWL,106.jpg,224,224,JPEG,RGB
train,BARN OWL,107.jpg,224,224,JPEG,RGB
train,BARN OWL,108.jpg,224,224,JPEG,RGB
train,BARN OWL,109.jpg,224,224,JPEG,RGB
train,BARN OWL,110.jpg,224,224,JPEG,RGB
train,BARN OWL,111.jpg,224,224,JPEG,RGB
train,BARN OWL,112.jpg,224,224,JPEG,RGB
train,BARN OWL,113.jpg,224,224,JPEG,RGB
train,BARN OWL,114.jpg,224,224,JPEG,RGB
train,BARN OWL,115.jpg,224,224,JPEG,RGB
train,BARN OWL,116.jpg,224,224,JPEG,RGB
train,BARN OWL,117.jpg,224,224,JPEG,RGB
train,BARN OWL,118.jpg,224,224,JPEG,RGB
train,BARN OWL,119.jpg,224,224,JPEG,RGB
train,BARN OWL,120.jpg,224,224,JPEG,RGB
train,BARN OWL,121.jpg,224,224,JPEG,RGB
train,BARN OWL,122.jpg,224,224,JPEG,RGB
train,BARN OWL,123.jpg,224,224,JPEG,RGB
train,BARN OWL,124.jpg,224,224,JPEG,RGB
train,BARN OWL,125.jpg,224,224,JPEG,RGB
train,BARN OWL,126.jpg,224,224,JPEG,RGB
train,BARN OWL,127.jpg,224,224,JPEG,RGB
train,BARN OWL,128.jpg,224,224,JPEG,RGB
train,BARN OWL,129.jpg,224,224,JPEG,RGB
train,BARN OWL,130.jpg,224,224,JPEG,RGB
train,BARN OWL,131.jpg,224,224,JPEG,RGB
train,BARN OWL,132.jpg,224,224,JPEG,RGB
train,BARN OWL,133.jpg,224,224,JPEG,RGB
train,BARN OWL,134.jpg,224,224,JPEG,RGB
train,BARN OWL,135.jpg,224,224,JPEG,RGB
train,BARN OWL,136.jpg,224,224,JPEG,RGB
train,BARN OWL,137.jpg,224,224,JPEG,RGB
train,BARN OWL,138.jpg,224,224,JPEG,RGB
train,BARN OWL,139.jpg,224,224,JPEG,RGB
train,BARN OWL,140.jpg,224,224,JPEG,RGB
train,BARN OWL,141.jpg,224,224,JPEG,RGB
train,BARN OWL,142.jpg,224,224,JPEG,RGB
train,BARN OWL,143.jpg,224,224,JPEG,RGB
train,BARN OWL,144.jpg,224,224,JPEG,RGB
train,BARN OWL,145.jpg,224,224,JPEG,RGB
train,BARN OWL,146.jpg,224,224,JPEG,RGB
train,BARN OWL,147.jpg,224,224,JPEG,RGB
train,BARN OWL,148.jpg,224,224,JPEG,RGB
train,BARN OWL,149.jpg,224,224,JPEG,RGB
train,BARN OWL,150.jpg,224,224,JPEG,RGB
train,BARN OWL,151.jpg,224,224,JPEG,RGB
train,BARN OWL,152.jpg,224,224,JPEG,RGB
train,BARN OWL,153.jpg,224,224,JPEG,RGB
train,BARN OWL,154.jpg,224,224,JPEG,RGB
train,BARN OWL,155.jpg,224,224,JPEG,RGB
train,BARN OWL,156.jpg,224,224,JPEG,RGB
train,BARN OWL,157.jpg,224,224,JPEG,RGB
train,BARN OWL,158.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,001.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,002.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,003.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,004.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,005.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,006.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,007.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,008.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,009.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,010.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,011.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,012.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,013.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,014.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,015.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,016.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,017.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,018.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,019.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,020.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,021.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,022.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,023.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,024.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,025.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,026.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,027.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,028.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,029.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,030.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,031.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,032.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,033.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,034.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,035.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,036.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,037.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,038.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,039.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,040.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,041.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,042.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,043.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,044.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,045.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,046.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,047.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,048.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,049.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,050.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,051.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,052.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,053.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,054.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,055.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,056.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,057.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,058.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,059.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,060.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,061.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,062.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,063.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,064.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,065.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,066.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,067.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,068.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,069.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,070.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,071.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,072.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,073.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,074.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,075.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,076.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,077.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,078.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,079.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,080.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,081.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,082.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,083.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,084.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,085.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,086.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,087.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,088.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,089.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,090.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,091.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,092.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,093.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,094.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,095.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,096.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,097.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,098.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,099.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,100.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,101.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,102.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,103.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,104.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,105.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,106.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,107.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,108.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,109.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,110.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,111.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,112.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,113.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,114.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,115.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,116.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,117.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,118.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,119.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,120.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,121.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,122.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,123.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,124.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,125.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,126.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,127.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,128.jpg,224,224,JPEG,RGB
train,BARN SWALLOW,129.jpg,224,224,JPEG,RGB
